episode,score,total_reward,epsilon,best_score,loss,avg50_score,death_reason,eval_avg_score,eval_max_score,wall_collision_count,self_collision_count,no_food_timeout_count,repeat_penalty_count
109,0,-35.91,0.949,2,0.1179,0.2,wall_collision,,,78,1,30,55
110,1,-41.99,0.9482,2,0.0586,0.22,wall_collision,,,79,1,30,55
111,0,-43.9,0.9475,2,0.0896,0.22,wall_collision,,,80,1,30,55
112,0,-49.05,0.9467,2,0.0893,0.18,wall_collision,,,81,1,30,55
113,0,-22.2,0.9465,2,0.1514,0.16,wall_collision,,,82,1,30,55
114,0,-61.92,0.9455,2,0.0979,0.16,no_food_timeout,,,82,1,31,59
115,0,-29.13,0.9452,2,0.1506,0.16,wall_collision,,,83,1,31,59
116,0,-34.03,0.9447,2,0.1429,0.16,wall_collision,,,84,1,31,59
117,0,-32.97,0.9443,2,0.1368,0.16,wall_collision,,,85,1,31,60
118,0,-49.57,0.9435,2,0.147,0.16,wall_collision,,,86,1,31,60
119,1,-26.04,0.943,2,0.0859,0.18,wall_collision,,,87,1,31,60
120,0,-42.68,0.9424,2,0.1811,0.18,wall_collision,,,88,1,31,61
121,0,-21.91,0.9421,2,0.1001,0.18,wall_collision,,,89,1,31,61
122,0,-61.12,0.9412,2,0.0996,0.16,no_food_timeout,,,89,1,32,62
123,0,-30.89,0.9408,2,0.1061,0.16,wall_collision,,,90,1,32,62
124,0,-61.24,0.9398,2,0.0646,0.16,no_food_timeout,,,90,1,33,62
125,1,-39.05,0.939,2,0.1915,0.14,wall_collision,,,91,1,33,64
126,0,-56.39,0.9381,2,0.1404,0.14,wall_collision,,,92,1,33,65
127,1,-24.7,0.9377,2,0.1836,0.16,wall_collision,,,93,1,33,65
128,0,-58.63,0.9367,2,0.1437,0.16,wall_collision,,,94,1,33,66
129,1,-12.7,0.9365,2,0.0734,0.18,wall_collision,,,95,1,33,66
130,0,-21.63,0.9362,2,0.1003,0.18,wall_collision,,,96,1,33,66
131,1,-45.3,0.9354,2,0.0769,0.18,wall_collision,,,97,1,33,66
132,1,-7.07,0.9352,2,0.2545,0.2,wall_collision,,,98,1,33,66
133,1,-52.25,0.9342,2,0.2232,0.22,no_food_timeout,,,98,1,34,66
134,0,-62.04,0.9333,2,0.1039,0.22,no_food_timeout,,,98,1,35,71
135,0,-30.93,0.9329,2,0.1011,0.22,wall_collision,,,99,1,35,71
136,0,-28.36,0.9325,2,0.1678,0.22,wall_collision,,,100,1,35,71
137,0,-45.98,0.9318,2,0.1049,0.22,wall_collision,,,101,1,35,71
138,0,-36.23,0.9313,2,0.0989,0.22,wall_collision,,,102,1,35,71
139,0,-46.18,0.9306,2,0.1619,0.22,wall_collision,,,103,1,35,73
140,0,-35.01,0.9301,2,0.2143,0.22,wall_collision,,,104,1,35,73
141,0,-61.04,0.9292,2,0.1772,0.22,no_food_timeout,,,104,1,36,73
142,0,-40.52,0.9286,2,0.1605,0.22,wall_collision,,,105,1,36,73
143,0,-53.45,0.9277,2,0.069,0.22,wall_collision,,,106,1,36,73
144,0,-61.16,0.9268,2,0.0591,0.22,no_food_timeout,,,106,1,37,73
145,0,-53.36,0.9259,2,0.1251,0.2,wall_collision,,,107,1,37,75
146,0,-61.36,0.925,2,0.1229,0.2,no_food_timeout,,,107,1,38,76
147,0,-49.61,0.9242,2,0.2682,0.2,wall_collision,,,108,1,38,77
148,0,-61.32,0.9232,2,0.0947,0.18,no_food_timeout,,,108,1,39,79
149,0,-43.49,0.9226,2,0.0938,0.18,wall_collision,,,109,1,39,79
150,0,-24.28,0.9223,2,0.0966,0.18,wall_collision,,,110,1,39,79
151,0,-52.3,0.9215,2,0.131,0.16,wall_collision,,,111,1,39,80
152,0,-59.07,0.9206,2,0.0794,0.16,wall_collision,,,112,1,39,82
153,0,-19.71,0.9204,2,0.0989,0.16,wall_collision,,,113,1,39,82
154,0,-27.91,0.92,2,0.0635,0.16,wall_collision,,,114,1,39,82
155,2,-0.06,0.9198,2,0.1435,0.2,self_collision,,,114,2,39,82
156,0,-55.37,0.919,2,0.076,0.2,wall_collision,,,115,2,39,82
157,1,-26.9,0.9184,2,0.1452,0.22,wall_collision,,,116,2,39,82
158,0,-45.29,0.9178,2,0.1294,0.22,wall_collision,,,117,2,39,83
159,0,-24.81,0.9175,2,0.182,0.22,wall_collision,,,118,2,39,83
160,0,-58.55,0.9165,2,0.1398,0.2,wall_collision,,,119,2,39,83
161,1,-64.81,0.9153,2,0.1437,0.22,no_food_timeout,,,119,2,40,83
162,0,-20.98,0.9151,2,0.2113,0.22,wall_collision,,,120,2,40,83
163,0,-35.62,0.9146,2,0.1884,0.22,wall_collision,,,121,2,40,83
164,0,-61.08,0.9136,2,0.1877,0.22,no_food_timeout,,,121,2,41,83
165,1,-92.3,0.9119,2,0.1282,0.24,no_food_timeout,,,121,2,42,84
166,0,-19.51,0.9117,2,0.1097,0.24,wall_collision,,,122,2,42,84
167,0,-28.08,0.9113,2,0.1182,0.24,wall_collision,,,123,2,42,84
168,1,-53.87,0.9103,2,0.1537,0.26,no_food_timeout,,,123,2,43,84
169,1,-68.47,0.909,2,0.1043,0.26,no_food_timeout,,,123,2,44,85
170,0,-28.64,0.9086,2,0.161,0.26,wall_collision,,,124,2,44,85
171,1,-52.36,0.9076,2,0.1507,0.28,wall_collision,,,125,2,44,85
172,0,-20.36,0.9074,2,0.1611,0.28,wall_collision,,,126,2,44,85
173,0,-60.88,0.9064,2,0.1358,0.28,no_food_timeout,,,126,2,45,85
174,1,-19.59,0.9061,2,0.0725,0.3,wall_collision,,,127,2,45,85
175,0,-29.13,0.9057,2,0.0938,0.28,wall_collision,,,128,2,45,86
176,0,-38.19,0.9051,2,0.0986,0.28,wall_collision,,,129,2,45,86
177,0,-18.0,0.905,2,0.0777,0.26,wall_collision,,,130,2,45,86
178,0,-36.93,0.9045,2,0.1424,0.26,wall_collision,,,131,2,45,86
179,0,-44.31,0.9038,2,0.1753,0.24,wall_collision,,,132,2,45,86
180,0,-23.34,0.9035,2,0.1425,0.24,wall_collision,,,133,2,45,86
181,0,-33.66,0.9031,2,0.1202,0.22,wall_collision,,,134,2,45,86
182,1,-53.79,0.902,2,0.1499,0.22,wall_collision,,,135,2,45,86
183,0,-26.4,0.9017,2,0.2853,0.2,wall_collision,,,136,2,45,86
184,0,-60.92,0.9007,2,0.18,0.2,no_food_timeout,,,136,2,46,86
185,1,-54.6,0.8997,2,0.0463,0.22,no_food_timeout,,,136,2,47,87
186,0,-37.7,0.8992,2,0.1039,0.22,wall_collision,,,137,2,47,87
187,0,-60.84,0.8982,2,0.0529,0.22,no_food_timeout,,,137,2,48,87
188,1,-67.04,0.8969,2,0.0721,0.24,wall_collision,,,138,2,48,87
189,0,-36.97,0.8964,2,0.1191,0.24,wall_collision,,,139,2,48,87
190,0,-61.44,0.8954,2,0.1066,0.24,no_food_timeout,,,139,2,49,89
191,2,-18.46,0.8949,2,0.052,0.28,self_collision,,,139,3,49,89
192,0,-55.61,0.894,2,0.1401,0.28,wall_collision,,,140,3,49,89
193,1,-71.17,0.8926,2,0.0702,0.3,wall_collision,,,141,3,49,89
194,2,-27.93,0.8919,2,0.0961,0.34,wall_collision,,,142,3,49,89
195,0,-61.52,0.8909,2,0.1151,0.34,no_food_timeout,,,142,3,50,92
196,0,-43.01,0.8903,2,0.1406,0.34,wall_collision,,,143,3,50,92
197,0,-61.04,0.8893,2,0.146,0.34,no_food_timeout,,,143,3,51,92
198,1,-51.55,0.8883,2,0.1137,0.36,wall_collision,,,144,3,51,92
199,0,-62.24,0.8874,2,0.2428,0.36,no_food_timeout,,,144,3,52,98
200,0,-33.87,0.8869,2,0.2161,0.36,wall_collision,18.65,47,145,3,52,98
201,0,-34.81,0.8864,2,0.1411,0.36,wall_collision,,,146,3,52,98
202,1,-65.66,0.8851,2,0.1291,0.38,wall_collision,,,147,3,52,98
203,1,-36.16,0.8844,2,0.0899,0.4,wall_collision,,,148,3,52,98
204,2,-46.9,0.8833,2,0.0798,0.44,self_collision,,,148,4,52,98
205,0,-51.62,0.8825,2,0.1096,0.4,wall_collision,,,149,4,52,98
206,0,-61.28,0.8816,2,0.0573,0.4,no_food_timeout,,,149,4,53,99
207,0,-41.17,0.881,2,0.0713,0.38,wall_collision,,,150,4,53,99
208,0,-28.11,0.8806,2,0.0875,0.38,wall_collision,,,151,4,53,99
209,0,-23.3,0.8804,2,0.1288,0.38,wall_collision,,,152,4,53,99
210,1,-62.55,0.8792,2,0.1446,0.4,no_food_timeout,,,152,4,54,102
211,0,-21.67,0.8789,2,0.0569,0.38,wall_collision,,,153,4,54,102
212,1,-26.9,0.8784,2,0.0919,0.4,wall_collision,,,154,4,54,102
213,0,-25.05,0.8781,2,0.0773,0.4,wall_collision,,,155,4,54,102
214,0,-31.99,0.8777,2,0.1493,0.4,wall_collision,,,156,4,54,102
215,1,-56.48,0.8766,2,0.087,0.4,wall_collision,,,157,4,54,102
216,1,-56.76,0.8755,2,0.0611,0.42,no_food_timeout,,,157,4,55,103
217,1,-70.31,0.8742,2,0.0736,0.44,wall_collision,,,158,4,55,103
218,0,-36.4,0.8737,2,0.085,0.42,wall_collision,,,159,4,55,103
219,0,-34.4,0.8732,2,0.0726,0.4,wall_collision,,,160,4,55,103
220,1,-42.57,0.8724,2,0.045,0.42,wall_collision,,,161,4,55,103
221,1,-38.24,0.8716,2,0.0529,0.42,wall_collision,,,162,4,55,104
222,1,-96.37,0.8698,2,0.0793,0.44,no_food_timeout,,,162,4,56,106
223,0,-36.87,0.8693,2,0.0466,0.44,wall_collision,,,163,4,56,111
224,0,-54.14,0.8685,2,0.0415,0.42,wall_collision,,,164,4,56,112
225,0,-61.36,0.8675,2,0.066,0.42,no_food_timeout,,,164,4,57,113
226,2,-53.84,0.8663,2,0.0786,0.46,self_collision,,,164,5,57,113
227,0,-49.98,0.8655,2,0.0307,0.46,wall_collision,,,165,5,57,113
228,0,-61.36,0.8645,2,0.1032,0.46,no_food_timeout,,,165,5,58,115
229,0,-44.56,0.8639,2,0.0479,0.46,wall_collision,,,166,5,58,115
230,0,-32.07,0.8634,2,0.1096,0.46,wall_collision,,,167,5,58,116
231,0,-40.84,0.8628,2,0.0479,0.46,wall_collision,,,168,5,58,116
232,0,-61.56,0.8619,2,0.1504,0.44,no_food_timeout,,,168,5,59,118
233,0,-27.38,0.8615,2,0.0241,0.44,wall_collision,,,169,5,59,118
234,1,-33.26,0.8609,2,0.0825,0.46,wall_collision,,,170,5,59,119
235,0,-29.38,0.8605,2,0.0805,0.44,wall_collision,,,171,5,59,119
236,0,-46.43,0.8598,2,0.0733,0.44,wall_collision,,,172,5,59,119
237,1,-40.36,0.859,2,0.1156,0.46,wall_collision,,,173,5,59,120
238,0,-61.08,0.8581,2,0.2218,0.44,no_food_timeout,,,173,5,60,121
239,0,-25.71,0.8578,2,0.1363,0.44,wall_collision,,,174,5,60,121
240,0,-21.63,0.8575,2,0.2591,0.44,wall_collision,,,175,5,60,121
241,1,-23.47,0.8571,2,0.1147,0.42,wall_collision,,,176,5,60,121
242,1,-21.11,0.8567,2,0.0775,0.44,wall_collision,,,177,5,60,121
243,0,-28.2,0.8563,2,0.1085,0.42,wall_collision,,,178,5,60,121
244,0,-34.28,0.8558,2,0.0612,0.38,wall_collision,,,179,5,60,121
245,0,-34.85,0.8553,2,0.1235,0.38,wall_collision,,,180,5,60,121
246,0,-30.48,0.8549,2,0.1024,0.38,wall_collision,,,181,5,60,121
247,0,-61.8,0.854,2,0.1004,0.38,no_food_timeout,,,181,5,61,125
248,0,-20.0,0.8538,2,0.1342,0.36,wall_collision,,,182,5,61,125
249,0,-42.23,0.8531,2,0.0475,0.36,wall_collision,,,183,5,61,126
250,1,-51.78,0.8522,2,0.0414,0.38,no_food_timeout,,,183,5,62,127
251,0,-20.57,0.8519,2,0.0333,0.38,wall_collision,,,184,5,62,127
252,0,-41.04,0.8514,2,0.0386,0.36,wall_collision,,,185,5,62,130
253,0,-61.44,0.8504,2,0.0404,0.34,no_food_timeout,,,185,5,63,132
254,0,-61.12,0.8494,2,0.1547,0.3,no_food_timeout,,,185,5,64,132
255,1,-52.52,0.8484,2,0.0908,0.32,wall_collision,,,186,5,64,133
256,1,-69.13,0.8471,2,0.0352,0.34,no_food_timeout,,,186,5,65,133
257,0,-22.4,0.8468,2,0.0325,0.34,wall_collision,,,187,5,65,133
258,0,-20.85,0.8466,2,0.0454,0.34,wall_collision,,,188,5,65,133
259,1,-22.62,0.8462,2,0.1052,0.36,wall_collision,,,189,5,65,133
260,0,-31.21,0.8458,2,0.1512,0.34,wall_collision,,,190,5,65,133
261,0,-31.99,0.8454,2,0.0486,0.34,wall_collision,,,191,5,65,134
262,0,-26.77,0.845,2,0.0676,0.32,wall_collision,,,192,5,65,134
263,0,-27.34,0.8447,2,0.243,0.32,wall_collision,,,193,5,65,134
264,0,-61.16,0.8437,2,0.0625,0.32,no_food_timeout,,,193,5,66,134
265,0,-59.9,0.8428,2,0.0307,0.3,wall_collision,,,194,5,66,134
266,0,-51.66,0.8419,2,0.0281,0.28,wall_collision,,,195,5,66,134
267,0,-49.09,0.8412,2,0.2111,0.26,wall_collision,,,196,5,66,134
268,0,-31.63,0.8408,2,0.0727,0.26,wall_collision,,,197,5,66,134
269,1,-13.23,0.8405,2,0.0956,0.28,wall_collision,,,198,5,66,134
270,1,-47.34,0.8396,2,0.0353,0.28,wall_collision,,,199,5,66,134
271,2,-41.3,0.8386,2,0.1374,0.3,self_collision,,,199,6,66,136
272,0,-27.1,0.8383,2,0.0756,0.28,wall_collision,,,200,6,66,136
273,0,-18.57,0.8381,2,0.0999,0.28,wall_collision,,,201,6,66,136
274,1,-25.31,0.8376,2,0.1462,0.3,wall_collision,,,202,6,66,136
275,1,-45.5,0.8367,2,0.0693,0.32,wall_collision,,,203,6,66,137
276,0,-35.13,0.8362,2,0.1243,0.28,wall_collision,,,204,6,66,137
277,1,-53.66,0.8352,2,0.0389,0.3,no_food_timeout,,,204,6,67,138
278,0,-61.24,0.8343,2,0.045,0.3,no_food_timeout,,,204,6,68,139
279,1,-28.9,0.8337,2,0.1241,0.32,wall_collision,,,205,6,68,139
280,1,-23.27,0.8332,2,0.0369,0.34,wall_collision,,,206,6,68,139
281,0,-36.52,0.8327,2,0.0622,0.34,wall_collision,,,207,6,68,139
282,1,-14.09,0.8324,2,0.0343,0.36,wall_collision,,,208,6,68,139
283,0,-61.28,0.8315,2,0.2461,0.36,no_food_timeout,,,208,6,69,141
284,0,-26.12,0.8312,2,0.0468,0.34,wall_collision,,,209,6,69,141
285,1,-26.25,0.8306,2,0.0771,0.36,wall_collision,,,210,6,69,141
286,0,-39.09,0.8301,2,0.1715,0.36,wall_collision,,,211,6,69,141
287,1,-40.16,0.8293,2,0.0354,0.36,wall_collision,,,212,6,69,141
288,1,-33.43,0.8286,2,0.1791,0.38,wall_collision,,,213,6,69,141
289,0,-24.61,0.8284,2,0.014,0.38,wall_collision,,,214,6,69,141
290,0,-60.96,0.8274,2,0.0212,0.38,no_food_timeout,,,214,6,70,141
291,0,-28.2,0.827,2,0.0262,0.36,wall_collision,,,215,6,70,141
292,0,-61.08,0.8261,2,0.0371,0.34,no_food_timeout,,,215,6,71,141
293,0,-61.4,0.8251,2,0.0207,0.34,no_food_timeout,,,215,6,72,143
294,1,-51.46,0.8241,2,0.0477,0.36,wall_collision,,,216,6,72,143
295,2,-38.58,0.8232,2,0.0752,0.4,self_collision,,,216,7,72,143
296,2,-15.85,0.8227,2,0.0199,0.44,self_collision,,,216,8,72,143
297,1,-59.03,0.8215,2,0.0364,0.46,no_food_timeout,,,216,8,73,148
298,2,-5.16,0.8212,2,0.1345,0.5,self_collision,,,216,9,73,148
299,2,-56.69,0.82,2,0.0798,0.54,self_collision,,,216,10,73,149
300,0,-58.73,0.8191,2,0.2156,0.52,wall_collision,20.85,31,217,10,73,155
301,2,-45.76,0.818,2,0.043,0.56,self_collision,,,217,11,73,155
302,0,-46.6,0.8173,2,0.1521,0.56,wall_collision,,,218,11,73,155
303,2,-25.81,0.8166,2,0.1064,0.6,self_collision,,,218,12,73,155
304,0,-61.52,0.8156,2,0.0398,0.6,no_food_timeout,,,218,12,74,158
305,1,-65.13,0.8144,2,0.1598,0.6,wall_collision,,,219,12,74,158
306,1,-77.72,0.8129,2,0.0697,0.6,no_food_timeout,,,219,12,75,162
307,1,-11.07,0.8127,2,0.0156,0.62,wall_collision,,,220,12,75,162
308,0,-22.08,0.8124,2,0.013,0.62,wall_collision,,,221,12,75,162
309,1,-69.62,0.8111,2,0.0291,0.62,no_food_timeout,,,221,12,76,162
310,2,-24.42,0.8104,2,0.0607,0.66,wall_collision,,,222,12,76,162
311,1,-14.13,0.8101,2,0.0589,0.68,wall_collision,,,223,12,76,162
312,0,-62.12,0.8092,2,0.1312,0.68,no_food_timeout,,,223,12,77,167
313,0,-47.46,0.8084,2,0.0216,0.68,wall_collision,,,224,12,77,167
314,1,-52.89,0.8074,2,0.0992,0.7,wall_collision,,,225,12,77,167
315,0,-47.05,0.8067,2,0.102,0.7,wall_collision,,,226,12,77,167
316,1,-11.03,0.8065,2,0.0254,0.72,wall_collision,,,227,12,77,167
317,0,-33.3,0.806,2,0.1642,0.72,wall_collision,,,228,12,77,167
318,1,-41.3,0.8052,2,0.0411,0.74,wall_collision,,,229,12,77,168
319,1,-51.91,0.8042,2,0.0496,0.74,no_food_timeout,,,229,12,78,168
320,1,-15.56,0.8039,2,0.0367,0.74,wall_collision,,,230,12,78,168
321,1,-52.36,0.8029,2,0.2366,0.72,wall_collision,,,231,12,78,168
322,0,-36.52,0.8024,2,0.0258,0.72,wall_collision,,,232,12,78,168
323,0,-24.07,0.8021,2,0.0889,0.72,wall_collision,,,233,12,78,168
324,0,-17.55,0.802,2,0.0267,0.7,wall_collision,,,234,12,78,168
325,0,-20.04,0.8018,2,0.1268,0.68,wall_collision,,,235,12,78,168
326,0,-26.24,0.8015,2,0.1475,0.68,wall_collision,,,236,12,78,168
327,1,-51.38,0.8005,2,0.1169,0.68,wall_collision,,,237,12,78,168
328,1,-17.8,0.8001,2,0.1377,0.7,wall_collision,,,238,12,78,168
329,0,-35.26,0.7996,2,0.0495,0.68,wall_collision,,,239,12,78,168
330,0,-38.28,0.7991,2,0.023,0.66,wall_collision,,,240,12,78,168
331,3,-70.0,0.7973,3,0.0256,0.72,self_collision,,,240,13,78,171
332,1,-25.39,0.7968,3,0.0863,0.72,wall_collision,,,241,13,78,171
333,0,-43.7,0.7962,3,0.0599,0.72,wall_collision,,,242,13,78,171
334,0,-61.44,0.7952,3,0.1697,0.72,no_food_timeout,,,242,13,79,173
335,0,-28.04,0.7949,3,0.1139,0.7,wall_collision,,,243,13,79,173
336,0,-23.14,0.7946,3,0.0496,0.7,wall_collision,,,244,13,79,173
337,1,-20.17,0.7942,3,0.1173,0.7,wall_collision,,,245,13,79,173
338,0,-61.32,0.7932,3,0.0934,0.68,no_food_timeout,,,245,13,80,175
